dis_img_path,dis_type,score,orig_width,orig_height,views,likes,favorites,downloads,comments,image_bytes,user_name,page_url,image_name_orig
UHD-IQA/training/1875.jpg,Authentic,0.743,5184,3456,2195,34,63,1050,2,3173557,StockSnap,https://pixabay.com/photos/cat-animal-kitten-cute-eyes-2571970/,54e5d2424355ac14ea89877bc72e3f771122dfe0545279407c277cd6.jpg
UHD-IQA/training/1876.jpg,Authentic,0.664,5854,4000,1706,43,45,541,4,9408726,flo222,https://pixabay.com/photos/nature-forest-log-autumn-tree-2025864/,54e0d7464254a814ea89877bc72e3f771122dfe05453704f772978d7.jpg
UHD-IQA/training/1877.jpg,Authentic,0.6525,3864,2576,3073,47,48,930,5,2398936,fitzgeraldbc,https://pixabay.com/photos/monkey-portrait-zoo-animal-mammal-2346036/,54e3d1454a51aa14ea89877bc72e3f771122dfe05452704d752b72d7.jpg
UHD-IQA/training/1878.jpg,Authentic,0.692,6000,4000,117369,285,480,60091,33,3818455,StockSnap,https://pixabay.com/photos/living-room-sofa-couch-2569325/,54e5d34a4950a914ea89877bc72e3f771122dfe0545279417c2d7bd5.jpg
UHD-IQA/training/1879.jpg,Authentic,0.7475,5472,3648,330113,578,1074,148798,88,2046006,StartupStockPhotos,https://pixabay.com/photos/startup-meeting-brainstorming-594090/,53e9d1434352b114a6db827dc1203e7a083edbe252567741732b73.jpg
UHD-IQA/training/1880.jpg,Authentic,0.7745,5000,3175,16116,203,190,8786,18,1907184,pixel2013,https://pixabay.com/photos/marguerite-flower-3342050/,55e3d1414a57ac14ea89877bc72e3f771122dfe05456704b712a78d3.jpg
UHD-IQA/validation/1881.jpg,Authentic,0.725,6016,4000,57705,187,208,28865,32,3361228,Robfoto,https://pixabay.com/photos/welcome-to-our-home-welcome-tablet-1205888/,57e2d546425aa414ea89877bc72e3f771122dfe05453714b762b73d2.jpg
UHD-IQA/training/1882.jpg,Authentic,0.7,5397,3598,6185,51,84,2596,1,3802460,PublicCo,https://pixabay.com/photos/food-foodie-food-styling-blog-2203717/,54e2d5404d53ab14ea89877bc72e3f771122dfe05453774e712a78d4.jpg
UHD-IQA/training/1883.jpg,Authentic,0.692,5016,3344,8355,81,134,3356,8,2846081,Monfocus,https://pixabay.com/photos/flower-trockenblume-roses-nature-2510248/,54e5d4434856a414ea89877bc72e3f771122dfe05452774f7c2d79d1.jpg
UHD-IQA/test/1884.jpg,Authentic,0.795,5999,3352,4513,60,55,2936,8,1434631,jplenio,https://pixabay.com/photos/evening-sky-lake-sea-island-3392101/,55e3dc414b52ad14ea89877bc72e3f771122dfe05456724c77267dd0.jpg
UHD-IQA/training/1885.jpg,Authentic,0.723,4608,3456,8053,58,121,3276,2,3276245,StockSnap,https://pixabay.com/photos/book-reading-eyeglasses-coffee-2619909/,54e6d44a4352a514ea89877bc72e3f771122dfe0545570487c2c7ed1.jpg
UHD-IQA/test/1886.jpg,Authentic,0.6835,3966,2230,343710,1133,1154,166334,123,2995052,MustangJoe,https://pixabay.com/photos/beach-dominican-republic-caribbean-1236581/,57e2d6454f5aad14ea89877bc72e3f771122dfe0545370497c2b7fd2.jpg
UHD-IQA/training/1887.jpg,Authentic,0.713,3840,2673,12319,84,153,5806,3,889493,Free-Photos,https://pixabay.com/photos/electrical-line-birds-1149980/,57e1d14a435aac14ea89877bc72e3f771122dfe05450794f70277cd6.jpg
UHD-IQA/training/1888.jpg,Authentic,0.7305,5184,4022,4362,51,70,1610,5,1789401,pixel2013,https://pixabay.com/photos/macarons-raspberries-mint-pastries-2548777/,54e5d14b4d55ab14ea89877bc72e3f771122dfe05452794977297bd6.jpg
UHD-IQA/validation/1889.jpg,Authentic,0.7415,5070,2852,149381,609,473,70664,98,5688845,acandraja,https://pixabay.com/photos/landscape-meadow-field-switzerland-176602/,57e7d3454a50b114a6db827dc1203e7a083edbe2535279417c2c7e.jpg
UHD-IQA/validation/1890.jpg,Authentic,0.634,9583,3591,973,37,22,365,22,6567988,Gellinger,https://pixabay.com/photos/nature-waters-waterfall-ice-winter-3035388/,55e0d646495aa414ea89877bc72e3f771122dfe054547941762a7dd0.jpg
UHD-IQA/training/1891.jpg,Authentic,0.695,6000,4176,2485,48,43,806,7,4851118,pixel2013,https://pixabay.com/photos/mourning-swan-swan-black-black-swan-2395388/,54e3dc46495aa414ea89877bc72e3f771122dfe054527249752d7dd2.jpg
UHD-IQA/training/1892.jpg,Authentic,0.77,4000,2604,8922,96,126,5016,5,2335449,Pexels,https://pixabay.com/photos/animal-cat-close-up-eyes-feline-1834409/,57e8d6474e52a514ea89877bc72e3f771122dfe05455704e752e7ad7.jpg
UHD-IQA/training/1893.jpg,Authentic,0.753,3997,2663,1187,29,37,529,1,8218581,8926,https://pixabay.com/photos/background-texture-pattern-2860760/,54e8d3434d54ac14ea89877bc72e3f771122dfe05454724876277dd1.jpg
UHD-IQA/test/1894.jpg,Authentic,0.723,6000,4000,3253,32,82,1831,2,1071664,Pexels,https://pixabay.com/photos/green-leaves-plant-succulent-1868244/,57e8d34b4856a814ea89877bc72e3f771122dfe05455744b732772d2.jpg
UHD-IQA/validation/1895.jpg,Authentic,0.7605,3840,2560,68812,278,271,49229,49,2761086,annca,https://pixabay.com/photos/pocket-watch-time-of-sand-1637392/,57e6d644495bae14ea89877bc72e3f771122dfe05452754c762d79d5.jpg
UHD-IQA/test/1896.jpg,Authentic,0.7405,5472,3648,54363,387,335,25455,62,4009318,LoggaWiggler,https://pixabay.com/photos/l%C3%BCner-lake-clouds-mirroring-water-475819/,52e7d04b4b5bb114a6db827dc1203e7a083edbe25252794b77277e.jpg
UHD-IQA/training/1897.jpg,Authentic,0.728,6000,4000,86444,481,723,48729,39,2712830,PixMedia,https://pixabay.com/photos/picture-frame-canvas-card-paper-2281202/,54e2dd424852ae14ea89877bc72e3f771122dfe05453784b712a7ad7.jpg
UHD-IQA/training/1898.jpg,Authentic,0.7335,5760,3840,713,28,30,240,3,4801302,JillWellington,https://pixabay.com/photos/strawberry-fruit-food-red-sweet-3524958/,55e5d7474357a414ea89877bc72e3f771122dfe05459734d702973d5.jpg
UHD-IQA/training/1899.jpg,Authentic,0.8155,5184,3888,1388,33,28,471,5,3998993,ElvisCZ,https://pixabay.com/photos/bird-animal-owl-owl-siberian-3652362/,55e6d0414954ae14ea89877bc72e3f771122dfe05459784d762e7fdd.jpg
UHD-IQA/validation/1900.jpg,Authentic,0.6245,4000,2251,91002,266,311,72390,28,507543,cocoparisienne,https://pixabay.com/photos/giraffe-animal-africa-sunset-2073609/,54e0d2404c52a514ea89877bc72e3f771122dfe054537341752c73d5.jpg
UHD-IQA/training/1901.jpg,Authentic,0.768,5100,2869,107220,340,309,81881,61,2982956,adege,https://pixabay.com/photos/mushrooms-small-mushroom-sponge-2212899/,54e2d441425ba514ea89877bc72e3f771122dfe05453764976287fd1.jpg
UHD-IQA/training/1902.jpg,Authentic,0.7495,5000,3653,7135,49,107,3810,3,1592850,rawpixel,https://pixabay.com/photos/beverage-coffee-coffee-cup-cold-3027250/,55e0d7444857ac14ea89877bc72e3f771122dfe05454794c7d2b7cd6.jpg
UHD-IQA/training/1903.jpg,Authentic,0.7895,5616,3744,20663,155,216,10559,12,6007923,StockSnap,https://pixabay.com/photos/dog-puppy-pet-animal-sofa-2561134/,54e5d3424b51a814ea89877bc72e3f771122dfe05452794d7d2d7bdd.jpg
UHD-IQA/training/1904.jpg,Authentic,0.7245,4209,2807,96565,613,574,27884,63,2379995,JillWellington,https://pixabay.com/photos/tea-lemon-beverage-lemonade-783352/,51e8d6404f50b114a6db827dc1203e7a083edbe25357764e722a7d.jpg
UHD-IQA/test/1905.jpg,Authentic,0.7225,8045,3691,43103,245,234,24107,52,4796199,kareni,https://pixabay.com/photos/panoramic-sunset-dawn-nature-3227796/,55e2d7444d5baa14ea89877bc72e3f771122dfe05457774d712f7cd4.jpg
UHD-IQA/training/1906.jpg,Authentic,0.731,4727,3287,20359,202,191,9699,43,4224280,Capri23auto,https://pixabay.com/photos/turtles-reptile-tortoise-shell-3289690/,55e2dd4a4c5bac14ea89877bc72e3f771122dfe05457794073297ad6.jpg
UHD-IQA/training/1907.jpg,Authentic,0.726,7360,4912,95234,278,295,68534,31,4914331,JesusLeal,https://pixabay.com/photos/fruit-strawberries-red-sweet-food-2200001/,54e2d5434a52ad14ea89877bc72e3f771122dfe05453774f75287ddc.jpg
UHD-IQA/training/1908.jpg,Authentic,0.789,4928,3264,3549,50,54,1143,10,2966408,congerdesign,https://pixabay.com/photos/clematis-climber-plant-1444236/,57e4d1474851aa14ea89877bc72e3f771122dfe054537641732b7cd1.jpg
UHD-IQA/training/1909.jpg,Authentic,0.7865,4136,2498,130276,338,306,111289,74,2698856,cocoparisienne,https://pixabay.com/photos/frog-amphibians-animal-animal-world-3428988/,55e4d74b435aa414ea89877bc72e3f771122dfe05456794072277dd3.jpg
UHD-IQA/test/1910.jpg,Authentic,0.792,3978,3410,39950,219,279,14733,14,1167350,Pexels,https://pixabay.com/photos/agility-ballet-dancing-athlete-1850711/,57e8d0434d53ad14ea89877bc72e3f771122dfe05455754f742e7bd6.jpg
UHD-IQA/training/1911.jpg,Authentic,0.758,5921,3953,28652,129,166,13476,12,6097232,Pexels,https://pixabay.com/photos/alone-book-brick-wall-man-person-1869997/,57e8d34a435bab14ea89877bc72e3f771122dfe05455744a71267edc.jpg
UHD-IQA/training/1912.jpg,Authentic,0.6815,6000,4000,3838,67,83,1622,9,9060519,jplenio,https://pixabay.com/photos/forest-nature-moss-tree-leaf-3315896/,55e3d446425baa14ea89877bc72e3f771122dfe054567148752d7fd2.jpg
UHD-IQA/training/1913.jpg,Authentic,0.6825,5184,3456,2898,38,53,1289,1,1809399,StockSnap,https://pixabay.com/photos/architecture-building-infrastructure-2567206/,54e5d3444852aa14ea89877bc72e3f771122dfe05452794e7c2e73d0.jpg
UHD-IQA/test/1914.jpg,Authentic,0.5755,4320,3240,66141,298,264,31095,27,1060108,jodylehigh,https://pixabay.com/photos/sunset-clouds-sky-red-cloudscape-205717/,54e0d0444b55b114a6db827dc1203e7a083edbe25355764c712972.jpg
UHD-IQA/training/1915.jpg,Authentic,0.805,6765,4515,196979,469,591,105143,61,6115898,rawpixel,https://pixabay.com/photos/people-hands-achievement-group-3152585/,55e1d0414f5aa914ea89877bc72e3f771122dfe054577341772b78d0.jpg
UHD-IQA/training/1916.jpg,Authentic,0.5955,4500,3000,196206,766,848,81005,95,1347483,Bhakti2,https://pixabay.com/photos/horse-herd-dust-nature-wild-430441/,52e3d5474e53b114a6db827dc1203e7a083edbe25253744b752778.jpg
UHD-IQA/validation/1917.jpg,Authentic,0.6755,5760,3840,7399,75,102,3969,6,10066707,Pexels,https://pixabay.com/photos/jellyfish-animal-underwater-1838613/,57e8d64b4c53af14ea89877bc72e3f771122dfe05455704075297dd5.jpg
UHD-IQA/training/1918.jpg,Authentic,0.642,4960,3120,56895,221,204,35242,45,3621739,Myriams-Fotos,https://pixabay.com/photos/ice-cubes-fire-flame-burn-hot-1914351/,57e9d4474957ad14ea89877bc72e3f771122dfe0545577417c2d73d0.jpg
UHD-IQA/training/1919.jpg,Authentic,0.739,4825,3221,4320,48,64,1822,9,2895230,suetot,https://pixabay.com/photos/kitten-cat-black-cat-domestic-cat-3405961/,55e4d5464354ad14ea89877bc72e3f771122dfe05456754877277cd3.jpg
UHD-IQA/training/1920.jpg,Authentic,0.6635,5184,3456,3587,55,72,1376,0,3877251,StockSnap,https://pixabay.com/photos/night-water-buildings-city-2631730/,54e6d6424d51ac14ea89877bc72e3f771122dfe05455704c702e7fd6.jpg
UHD-IQA/training/1921.jpg,Authentic,0.7275,6116,4425,16357,103,108,3648,20,2055063,Mariamichelle,https://pixabay.com/photos/kitten-newborn-cat-foster-cute-1517537/,57e5d4444f51ab14ea89877bc72e3f771122dfe05452714d73287ad4.jpg
UHD-IQA/training/1922.jpg,Authentic,0.6555,5270,3513,736,28,17,139,7,5109456,JillWellington,https://pixabay.com/photos/bubble-flowers-nature-bloom-3562127/,55e5d3414b50ab14ea89877bc72e3f771122dfe054597240702c79d4.jpg
UHD-IQA/training/1923.jpg,Authentic,0.7755,6000,4000,27393,159,167,12052,25,3210462,Bru-nO,https://pixabay.com/photos/ice-cubes-ice-cold-frozen-3506782/,55e5d5454d5aae14ea89877bc72e3f771122dfe05459704e7d2b73d6.jpg
UHD-IQA/training/1924.jpg,Authentic,0.6925,5069,3379,25470,117,192,12739,0,2541112,Pexels,https://pixabay.com/photos/sunflower-blossom-yellow-flower-2179011/,54e1d24a4a53ad14ea89877bc72e3f771122dfe05453744071297ad4.jpg
UHD-IQA/training/1925.jpg,Authentic,0.745,4928,3264,13770,96,101,3466,22,2249669,congerdesign,https://pixabay.com/photos/tee-fruit-tea-sugar-candy-sugar-598346/,53e9dd404e54b114a6db827dc1203e7a083edbe2525679497d267d.jpg
UHD-IQA/training/1926.jpg,Authentic,0.771,4928,3008,383381,1246,1131,198400,141,4130948,susannp4,https://pixabay.com/photos/cat-young-animal-curious-wildcat-2083492/,54e0dd404e5bae14ea89877bc72e3f771122dfe054537249732e72dc.jpg
UHD-IQA/training/1927.jpg,Authentic,0.697,5058,3456,10056,75,114,5373,5,4404730,Broesis,https://pixabay.com/photos/concrete-fair-faced-concrete-surface-2420845/,54e4d7434256a914ea89877bc72e3f771122dfe054527241772c73dd.jpg
UHD-IQA/validation/1928.jpg,Authentic,0.593,4608,3456,1989,33,50,870,3,4232107,StockSnap,https://pixabay.com/photos/moon-night-sky-clouds-2628097/,54e6d74b4a5bab14ea89877bc72e3f771122dfe05455704d762773d3.jpg
UHD-IQA/training/1929.jpg,Authentic,0.739,5184,3066,13123,147,168,5765,22,2480901,pixel2013,https://pixabay.com/photos/mouse-bacon-mice-bacon-marshmallow-2692474/,54e6dc414e55a814ea89877bc72e3f771122dfe0545577487c287ad6.jpg
UHD-IQA/training/1930.jpg,Authentic,0.7255,4320,2880,34029,200,160,5219,30,2857808,PeterKraayvanger,https://pixabay.com/photos/poppy-pink-poppy-wildflowers-139357/,57e3dc404f55b114a6db827dc1203e7a083edbe25353764b71287f.jpg
UHD-IQA/test/1931.jpg,Authentic,0.8,4896,3216,37853,234,227,17792,32,3872453,Couleur,https://pixabay.com/photos/bath-oil-oil-lavender-fragrant-oil-2510783/,54e5d4434d5aaf14ea89877bc72e3f771122dfe05452774e752879d0.jpg
UHD-IQA/training/1932.jpg,Authentic,0.749,6000,2650,4421,70,51,1607,30,6991244,Kapa65,https://pixabay.com/photos/cat-feeling-comfortable-pet-cute-2662562/,54e6d3414f54ae14ea89877bc72e3f771122dfe0545575407d2a72d2.jpg
UHD-IQA/validation/1933.jpg,Authentic,0.7455,6000,4000,97044,259,255,71679,17,8386419,JarkkoManty,https://pixabay.com/photos/gear-bicycle-chain-transmission-2291916/,54e2dc424353aa14ea89877bc72e3f771122dfe05453784c7d297fd1.jpg
UHD-IQA/training/1934.jpg,Authentic,0.728,4486,3133,8684,81,94,3203,5,2549557,Skitterphoto,https://pixabay.com/photos/young-labrador-puppy-brown-dog-2293890/,54e2dc40425bac14ea89877bc72e3f771122dfe05453784f702f7fd4.jpg
UHD-IQA/training/1935.jpg,Authentic,0.734,4132,2749,10191,125,143,3314,5,1551093,pixel2013,https://pixabay.com/photos/tulips-tulipa-flowers-schnittblume-2068649/,54e0d34b4c56a514ea89877bc72e3f771122dfe05453734f73277ed4.jpg
UHD-IQA/training/1936.jpg,Authentic,0.8175,5616,3744,65760,263,205,17588,14,4214205,Andrewkim,https://pixabay.com/photos/lotus-nature-plants-flowers-pink-614421/,50e1d1474853b114a6db827dc1203e7a083edbe2525973407c2a7b.jpg
UHD-IQA/validation/1937.jpg,Authentic,0.7435,8156,3572,8243,74,96,4004,3,5547149,Pexels,https://pixabay.com/photos/bryce-canyon-rock-formations-erosion-1867563/,57e8d3444f54af14ea89877bc72e3f771122dfe05455744b762e7fd0.jpg
UHD-IQA/training/1938.jpg,Authentic,0.7795,4876,2743,8012,121,133,3834,8,2944309,adege,https://pixabay.com/photos/mushroom-moss-nature-forest-autumn-2206588/,54e2d5454f5aa414ea89877bc72e3f771122dfe054537741712f7ad1.jpg
UHD-IQA/training/1939.jpg,Authentic,0.709,3997,2592,57555,212,239,29040,37,2249164,silviarita,https://pixabay.com/photos/flower-tulip-plant-nature-floral-3070161/,55e0d2434b54ad14ea89877bc72e3f771122dfe05457714975297fd1.jpg
UHD-IQA/validation/1940.jpg,Authentic,0.787,5279,3519,75693,295,396,37146,38,7079132,Free-Photos,https://pixabay.com/photos/woodtype-printing-font-letterpress-846089/,5ee4d343425bb114a6db827dc1203e7a083edbe25359754d722a7d.jpg
UHD-IQA/validation/1941.jpg,Authentic,0.676,5500,2766,3821,109,106,2067,13,3445848,pixel2013,https://pixabay.com/photos/mountains-meadow-summer-panorama-3593055/,55e5dc404a57a914ea89877bc72e3f771122dfe054597448702e7ad5.jpg
UHD-IQA/training/1942.jpg,Authentic,0.758,4000,2657,25994,178,151,9979,43,2326550,MabelAmber,https://pixabay.com/photos/teddy-bear-teddy-bear-2855982/,54e8d046435aae14ea89877bc72e3f771122dfe05454734077287bd4.jpg
UHD-IQA/training/1943.jpg,Authentic,0.6635,5472,3648,32981,119,212,14437,5,4936566,Free-Photos,https://pixabay.com/photos/hiker-backpacker-hiking-woods-918704/,5fe1dd444a56b114a6db827dc1203e7a083edbe25250744072267a.jpg
UHD-IQA/validation/1944.jpg,Authentic,0.658,5184,3456,1874,29,42,670,0,8509967,ivanovgood,https://pixabay.com/photos/gerda-french-bulldog-dog-eyes-1461173/,57e4d3424b55af14ea89877bc72e3f771122dfe05453794d732b78d6.jpg
UHD-IQA/validation/1945.jpg,Authentic,0.6605,5683,3840,101428,266,396,64627,10,7428120,rawpixel,https://pixabay.com/photos/baubles-christmas-decoration-2953729/,54e9d0404d50a514ea89877bc72e3f771122dfe05454774a722a78dc.jpg
UHD-IQA/training/1946.jpg,Authentic,0.685,6000,3375,24650,115,161,14712,6,6119898,jplenio,https://pixabay.com/photos/forest-conifers-coniferous-forest-3082836/,55e0dd414251aa14ea89877bc72e3f771122dfe05457714d762c7cd0.jpg
UHD-IQA/validation/1947.jpg,Authentic,0.7085,3968,2232,7932,83,73,2776,1,4694493,MustangJoe,https://pixabay.com/photos/tree-gnarled-branches-old-trunk-1236626/,57e2d6454c50aa14ea89877bc72e3f771122dfe0545370497c2a72d6.jpg
UHD-IQA/test/1948.jpg,Authentic,0.764,3888,2592,89212,244,242,37290,68,918427,rhythmuswege,https://pixabay.com/photos/wellness-massage-reiki-285590/,54e8d0464352b114a6db827dc1203e7a083edbe25356714f77297f.jpg
UHD-IQA/training/1949.jpg,Authentic,0.7155,5315,3986,43642,184,166,19981,18,2453550,diversepixel,https://pixabay.com/photos/rose-rosaceae-flower-pink-garden-185961/,57e8d04a4c53b114a6db827dc1203e7a083edbe25355704e702a79.jpg
UHD-IQA/validation/1950.jpg,Authentic,0.855,6000,4000,85887,265,231,67607,65,4803215,Alexas_Fotos,https://pixabay.com/photos/adler-bald-eagle-bird-raptor-3366239/,55e3d3454851a514ea89877bc72e3f771122dfe05456734a7d2e7cd6.jpg
UHD-IQA/training/1951.jpg,Authentic,0.7115,4138,2872,11257,85,102,3322,4,3629153,ErikaWittlieb,https://pixabay.com/photos/rabbit-bunny-hare-animal-ears-2414356/,54e4d4474957aa14ea89877bc72e3f771122dfe05452724f752872d0.jpg
UHD-IQA/training/1952.jpg,Authentic,0.712,7952,5304,116827,360,575,74312,37,18810771,elizadean,https://pixabay.com/photos/blueberry-blue-delicious-fruit-1326154/,57e3d7454b57a814ea89877bc72e3f771122dfe05453724e752973d0.jpg
UHD-IQA/training/1953.jpg,Authentic,0.773,4272,2848,88503,265,257,30854,43,1536776,15299,https://pixabay.com/photos/darts-dart-board-bull-s-eye-game-102919/,57e0d74a4b5bb114a6db827dc1203e7a083edbe25350794a722e79.jpg
UHD-IQA/training/1954.jpg,Authentic,0.7115,4252,2835,26285,165,161,12893,10,5523154,WenPhotos,https://pixabay.com/photos/waterfalls-waterfall-water-cascade-1144130/,57e1d1474b51ac14ea89877bc72e3f771122dfe05450794d7c2d7dd6.jpg
UHD-IQA/test/1955.jpg,Authentic,0.77,7360,4912,133307,445,602,80592,48,8524790,image4you,https://pixabay.com/photos/beach-vacations-sea-summer-mussels-1449008/,57e4d14a4a52a414ea89877bc72e3f771122dfe054537949772979d3.jpg
UHD-IQA/training/1956.jpg,Authentic,0.669,5996,3993,18626,148,197,9522,14,7617134,Tama66,https://pixabay.com/photos/house-floor-room-gang-gloomy-2662965/,54e6d3414354a914ea89877bc72e3f771122dfe054557449752b7dd3.jpg
UHD-IQA/training/1957.jpg,Authentic,0.7385,5184,3456,1427,29,38,568,3,3927189,rihaij,https://pixabay.com/photos/foal-horse-thoroughbred-arabian-3646453/,55e6d1454e57af14ea89877bc72e3f771122dfe05459784871277cdd.jpg
UHD-IQA/validation/1958.jpg,Authentic,0.7815,4721,3648,14212,125,79,6607,75,1577855,stevepb,https://pixabay.com/photos/lemon-citrus-fruit-juicy-juice-3225459/,55e2d7464e57a514ea89877bc72e3f771122dfe05457774a71297add.jpg
UHD-IQA/training/1959.jpg,Authentic,0.7515,4174,2716,107820,348,340,30252,63,1007125,miniformat65,https://pixabay.com/photos/rose-flowers-blossom-bloom-beauty-301406/,55e0d4474a54b114a6db827dc1203e7a083edbe253567448752678.jpg
UHD-IQA/training/1960.jpg,Authentic,0.739,5800,3872,6346,68,73,2591,25,3088021,MabelAmber,https://pixabay.com/photos/ox-eye-daisy-daisy-flower-blossom-3454721/,55e4d0474d50ad14ea89877bc72e3f771122dfe054567840712678dd.jpg
UHD-IQA/training/1961.jpg,Authentic,0.785,4282,2854,87331,235,350,29598,33,3598276,FeeLoona,https://pixabay.com/photos/feet-children-s-feet-baby-barefoot-619399/,50e1dc40435bb114a6db827dc1203e7a083edbe25259754d742e73.jpg
UHD-IQA/training/1962.jpg,Authentic,0.697,5245,3497,58160,224,323,32965,16,1946823,Pexels,https://pixabay.com/photos/couple-wedding-dawn-dusk-love-man-1850073/,57e8d0434a55af14ea89877bc72e3f771122dfe05455754c7d2b72d5.jpg
UHD-IQA/training/1963.jpg,Authentic,0.749,5000,3333,81274,206,300,60524,15,4370933,FoodieFactor,https://pixabay.com/photos/candy-sweets-colorful-sugar-2538878/,54e5d64b4255a414ea89877bc72e3f771122dfe05452764f732d7cdc.jpg
UHD-IQA/training/1964.jpg,Authentic,0.752,4928,3280,21318,121,175,9180,7,5088937,shell_ghostcage,https://pixabay.com/photos/japan-japanese-style-room-houses-1750129/,57e7d0434b50a514ea89877bc72e3f771122dfe05452794c7d2f7bd7.jpg
UHD-IQA/training/1965.jpg,Authentic,0.749,5184,3456,28755,140,187,17448,10,2410422,SKECCIO,https://pixabay.com/photos/crayon-pastel-colorful-color-2162075/,54e1d3414a55a914ea89877bc72e3f771122dfe05453744a7c2a7edc.jpg
UHD-IQA/test/1966.jpg,Authentic,0.797,5472,3648,137819,539,671,74541,51,1736567,Cleverpix,https://pixabay.com/photos/hot-air-ballons-balloons-flying-1373167/,57e3d2404b54ab14ea89877bc72e3f771122dfe05453744a712c78d7.jpg
UHD-IQA/training/1967.jpg,Authentic,0.701,4385,3004,39718,190,157,14074,25,2017844,Counselling,https://pixabay.com/photos/holzfigur-stones-life-struggle-980784/,5fe8d5444256b114a6db827dc1203e7a083edbe252527241752c72.jpg
UHD-IQA/training/1968.jpg,Authentic,0.706,4608,3072,4937,50,67,1879,2,5619362,MichaelGaida,https://pixabay.com/photos/lost-places-rooms-abandoned-2669014/,54e6d34a4a53a814ea89877bc72e3f771122dfe05455744b70267dd6.jpg
UHD-IQA/test/1969.jpg,Authentic,0.615,6000,4000,6104,70,83,2173,14,9216632,Tama66,https://pixabay.com/photos/lost-places-keller-stairs-mystical-2252587/,54e2d0414f5aab14ea89877bc72e3f771122dfe05453794a742e78d5.jpg
UHD-IQA/training/1970.jpg,Authentic,0.722,4283,2845,53852,366,419,22364,34,2789220,StockSnap,https://pixabay.com/photos/log-cabin-barn-field-rural-924958/,5fe2d14a4f5ab114a6db827dc1203e7a083edbe25250764f7c2f79.jpg
UHD-IQA/training/1971.jpg,Authentic,0.776,5616,3744,45875,159,339,20832,9,5185540,Pexels,https://pixabay.com/photos/attractive-beautiful-cute-face-1846127/,57e8d1454b50ab14ea89877bc72e3f771122dfe05455754d76267cd4.jpg
UHD-IQA/training/1972.jpg,Authentic,0.6965,5679,3786,58675,313,316,29432,33,6335236,JillWellington,https://pixabay.com/photos/pathway-path-pink-tulips-tulips-2289978/,54e2dd4a4355a414ea89877bc72e3f771122dfe05453784c772979d2.jpg
UHD-IQA/training/1973.jpg,Authentic,0.743,5795,3744,14495,81,168,5013,1,1167410,Pexels,https://pixabay.com/photos/beautiful-rose-bloom-blooming-1850903/,57e8d0434352af14ea89877bc72e3f771122dfe05455754f74267ddd.jpg
UHD-IQA/training/1974.jpg,Authentic,0.728,4896,3264,180471,815,727,86274,108,4411888,leovalente,https://pixabay.com/photos/beach-leaf-green-nature-summer-394503/,55e9d1464a51b114a6db827dc1203e7a083edbe252507541732c72.jpg
UHD-IQA/training/1975.jpg,Authentic,0.65,5472,3648,1610,41,37,490,1,5531560,mati-foto,https://pixabay.com/photos/mati-forest-brook-the-fog-litter-2997784/,54e9dc444d5aa814ea89877bc72e3f771122dfe05454764e702b7bd3.jpg
UHD-IQA/validation/1976.jpg,Authentic,0.804,3937,2623,3404,46,50,1078,9,2624396,suju,https://pixabay.com/photos/sch%C3%A4fchen-lamb-young-sheep-lambs-1399439/,57e3dc4a4e51a514ea89877bc72e3f771122dfe05453774b702b72d1.jpg
UHD-IQA/training/1977.jpg,Authentic,0.7595,5472,3648,72572,244,224,29633,106,2274363,stevepb,https://pixabay.com/photos/censorship-limitations-610101/,50e1d5424a53b114a6db827dc1203e7a083edbe25259704e71287c.jpg
UHD-IQA/test/1978.jpg,Authentic,0.7825,6000,3375,60471,227,224,45260,27,8142366,jplenio,https://pixabay.com/photos/lake-hintersee-alpine-landscape-3397784/,55e3dc444d5aa814ea89877bc72e3f771122dfe05456724e7d2c7fd2.jpg
UHD-IQA/training/1979.jpg,Authentic,0.6565,6016,4016,19907,85,176,6685,3,2309682,Free-Photos,https://pixabay.com/photos/hipster-goth-grunge-rocker-839803/,5ee3dc4b4a51b114a6db827dc1203e7a083edbe25359734e742b7e.jpg
UHD-IQA/test/1980.jpg,Authentic,0.5535,3994,2673,42310,160,197,16676,19,2472839,Andre_Rau,https://pixabay.com/photos/groynes-sea-baltic-sea-339252/,55e3dc414f50b114a6db827dc1203e7a083edbe25359774f7d2979.jpg
UHD-IQA/training/1981.jpg,Authentic,0.714,4928,3264,12572,84,155,4918,4,2808263,marusya21111999,https://pixabay.com/photos/girls-girlfriend-spring-friends-783501/,51e8d6464a53b114a6db827dc1203e7a083edbe25357764174277c.jpg
UHD-IQA/training/1982.jpg,Authentic,0.7455,5760,3840,10944,121,157,4143,13,7213429,Comfreak,https://pixabay.com/photos/relax-read-book-rest-enjoy-3506180/,55e5d5454b5aac14ea89877bc72e3f771122dfe05459704e732c7cd0.jpg
UHD-IQA/validation/1983.jpg,Authentic,0.698,5616,3744,45522,230,320,16675,8,3602254,Free-Photos,https://pixabay.com/photos/couple-kissing-snowy-night-snowing-1149677/,57e1d14a4c55ab14ea89877bc72e3f771122dfe05450794f71277bd1.jpg
UHD-IQA/training/1984.jpg,Authentic,0.774,5781,3661,1832,29,47,820,2,2359763,IanZA,https://pixabay.com/photos/leopard-cub-rosettes-predator-2794959/,54e7dc474357a514ea89877bc72e3f771122dfe05454714d732772d2.jpg
