dis_img_path,dis_type,score,variance,ratings
GFIQA/images/8358580101_0.png,image_natural,0.5125769,0.023124829,[0.47938144 0.27835052 0.45454545 0.4        0.703125   0.81313131 0.28787879 0.53645833 0.5        0.45454545 0.60714286 0.63636364]
GFIQA/images/10660901495_1.png,image_natural,0.461636428,0.023122557,[0.34020619 0.40206186 0.34343434 0.35       0.76041667 0.74747475 0.28282828 0.46875    0.45454545 0.41414141 0.60204082 0.37373737]
GFIQA/images/8901897941_0.png,image_natural,0.488774851,0.023116802,[0.4742268  0.24742268 0.33333333 0.34       0.73958333 0.63636364 0.29292929 0.59375    0.54545455 0.44444444 0.56122449 0.65656566]
GFIQA/images/5935379708_0.png,image_natural,0.535321117,0.023114641,[0.54639175 0.34020619 0.52525253 0.32       0.72916667 0.80808081 0.32323232 0.57291667 0.51515152 0.45454545 0.60204082 0.68686869]
GFIQA/images/4809878170_0.png,image_natural,0.484132037,0.023113397,[0.46391753 0.29896907 0.27272727 0.25       0.72916667 0.63636364 0.52525253 0.36458333 0.53535354 0.48484848 0.59183673 0.65656566]
GFIQA/images/1351407631_0.png,image_natural,0.74991756,0.023111372,[0.69587629 0.83505155 0.90909091 0.695      0.77083333 0.83333333 0.4040404  0.52083333 0.58080808 0.66666667 0.91836735 0.82323232]
GFIQA/images/8485404409_0.png,image_natural,0.62871918,0.023110854,[0.69072165 0.34020619 0.67676768 0.47       0.73958333 0.6969697 0.76767677 0.42708333 0.65656566 0.47474747 0.82653061 0.77777778]
GFIQA/images/8971346091_0.png,image_natural,0.675036445,0.023110848,[0.71134021 0.56701031 0.62626263 0.67       0.75       0.88888889 0.72727273 0.375      0.7979798  0.50505051 0.95918367 0.64646465 0.55102041]
GFIQA/images/5167003289_0.png,image_natural,0.501837778,0.023108454,[0.46391753 0.35051546 0.46464646 0.47       0.9375     0.63636364 0.41414141 0.59375    0.50505051 0.39393939 0.56122449 0.66666667]
GFIQA/images/7412854308_0.png,image_natural,0.641157718,0.023105637,[0.67010309 0.39175258 0.5959596  0.48       0.88541667 0.93939394 0.68686869 0.625      0.53535354 0.62626263 0.52040816 0.73737374]
GFIQA/images/7977981879_0.png,image_natural,0.602445396,0.023101674,[0.4742268  0.5257732  0.68686869 0.37       0.72916667 0.68686869 0.21212121 0.51041667 0.58585859 0.66666667 0.71428571 0.67676768]
GFIQA/images/7206803488_1.png,image_natural,0.653160353,0.023094313,[0.77319588 0.54639175 0.68686869 0.47       0.63541667 0.8989899 0.27272727 0.53125    0.63636364 0.64646465 0.62244898 0.73737374]
GFIQA/images/5894448069_0.png,image_natural,0.396780759,0.023092338,[0.35051546 0.33505155 0.28787879 0.245      0.44270833 0.78787879 0.25757576 0.53645833 0.47979798 0.33838384 0.53061224 0.56060606]
GFIQA/images/5723788231_0.png,image_natural,0.376904648,0.023090042,[0.36597938 0.28865979 0.37373737 0.25       0.27604167 0.62626263 0.08585859 0.46354167 0.44949495 0.24747475 0.48469388 0.61111111]
GFIQA/images/2189906236_0.png,image_natural,0.416661858,0.023088881,[0.34020619 0.45360825 0.28282828 0.27       0.4375     0.6969697 0.16161616 0.61458333 0.49494949 0.25252525 0.52040816 0.47474747]
GFIQA/images/6622296967_0.png,image_natural,0.570910523,0.023088843,[0.46391753 0.71134021 0.33333333 0.59       0.64583333 0.80808081 0.23232323 0.63020833 0.53535354 0.41414141 0.66326531 0.56565657 0.48979592]
GFIQA/images/6425933147_0.png,image_natural,0.604304933,0.023088689,[0.36597938 0.65463918 0.74242424 0.45       0.95833333 0.7979798 0.63131313 0.52604167 0.63131313 0.5        0.70918367 0.70707071 0.53571429]
GFIQA/images/9787840143_0.png,image_natural,0.832584796,0.023072407,[0.90721649 0.79381443 0.77777778 0.7        0.89583333 0.90909091 0.84848485 0.82291667 0.68686869 0.98989899 0.82653061 0.37373737]
GFIQA/images/7422348552_0.png,image_natural,0.526069819,0.023070292,[0.4742268  0.45360825 0.65656566 0.34       0.34375    0.5959596 0.13131313 0.60416667 0.55555556 0.53535354 0.53061224 0.6969697 ]
GFIQA/images/6323576836_1.png,image_natural,0.522324954,0.023069324,[0.37628866 0.50515464 0.55555556 0.48       0.75       0.91919192 0.39393939 0.48958333 0.56565657 0.45454545 0.63265306 0.67676768 0.3877551 ]
GFIQA/images/4479683889_0.png,image_natural,0.41736274,0.023067089,[0.56701031 0.24742268 0.35353535 0.36       0.4375     0.44444444 0.04040404 0.46875    0.27272727 0.3030303  0.52040816 0.61616162]
GFIQA/images/8209312633_0.png,image_natural,0.613950694,0.023061384,[0.60309278 0.76804124 0.54040404 0.355      0.77604167 0.95454545 0.45454545 0.73958333 0.63636364 0.56565657 0.65816327 0.65656566]
GFIQA/images/5130384854_0.png,image_natural,0.634569004,0.023059104,[0.36082474 0.79381443 0.85858586 0.47       0.80208333 0.74747475 0.57575758 0.66666667 0.51515152 0.46464646 0.62244898 0.73737374]
GFIQA/images/5315032883_0.png,image_natural,0.36539635,0.023055019,[0.24742268 0.32989691 0.24242424 0.25       0.15625    0.64646465 0.3030303  0.38541667 0.46464646 0.23232323 0.56122449 0.56565657]
GFIQA/images/5292047722_0.png,image_natural,0.443333844,0.023053462,[0.2371134  0.67010309 0.5959596  0.43       0.17708333 0.29292929 0.53535354 0.53125    0.48484848 0.32323232 0.67346939 0.42424242 0.3877551 ]
GFIQA/images/6062267469_0.png,image_natural,0.436811752,0.023051432,[0.46391753 0.35051546 0.23232323 0.34       0.5        0.57575758 0.2020202  0.51041667 0.51515152 0.25252525 0.6122449  0.68686869]
GFIQA/images/4034736017_0.png,image_natural,0.696464767,0.023048705,[0.58762887 0.79381443 0.71717172 0.55       0.83333333 0.84848485 0.28282828 0.70833333 0.58585859 0.62626263 0.6122449  0.7979798 ]
GFIQA/images/7722832472_0.png,image_natural,0.635618651,0.023047653,[0.5257732  0.77319588 0.50505051 0.47       0.9375     0.8989899 0.53535354 0.64583333 0.63636364 0.46464646 0.66326531 0.70707071 0.5       ]
GFIQA/images/12250572_0.png,image_natural,0.6073409,0.023045885,[0.37113402 0.7628866  0.70707071 0.59       0.95833333 0.70707071 0.47474747 0.69791667 0.55555556 0.46464646 0.62244898 0.72727273]
GFIQA/images/8773670173_0.png,image_natural,0.462122084,0.023043792,[0.34020619 0.30927835 0.31313131 0.37       0.76041667 0.68686869 0.28282828 0.41666667 0.46464646 0.43434343 0.54081633 0.62626263]
GFIQA/images/8187388821_3.png,image_natural,0.644887381,0.023038381,[0.55670103 0.58762887 0.33333333 0.53       0.94791667 0.74747475 0.64646465 0.60416667 0.60606061 0.65656566 0.86734694 0.64646465]
GFIQA/images/8010992719_0.png,image_natural,0.478877773,0.023036974,[0.59793814 0.42268041 0.45454545 0.47       0.90625    0.42424242 0.25252525 0.46875    0.53535354 0.46464646 0.52040816 0.65656566]
GFIQA/images/5578684320_1.png,image_natural,0.442165148,0.0230293,[0.29896907 0.37113402 0.45454545 0.48       0.78125    0.57575758 0.42708333 0.4040404  0.21212121 0.60204082 0.5959596 ]
GFIQA/images/3860501384_0.png,image_natural,0.518099818,0.023027538,[0.48453608 0.36082474 0.3030303  0.5        0.77083333 0.74747475 0.31313131 0.48958333 0.54545455 0.45454545 0.53061224 0.71717172]
GFIQA/images/4519635686_1.png,image_natural,0.397277936,0.023026527,[0.30927835 0.28865979 0.31313131 0.3        0.3125     0.64646465 0.05050505 0.4375     0.46464646 0.25252525 0.48979592 0.55555556]
GFIQA/images/5753104723_0.png,image_natural,0.492798994,0.023025515,[0.56701031 0.30927835 0.57575758 0.47       0.69791667 0.53535354 0.21212121 0.45833333 0.39393939 0.33333333 0.69387755 0.66666667]
GFIQA/images/6092313046_0.png,image_natural,0.633643663,0.023023407,[0.70103093 0.54639175 0.6969697  0.48       0.71875    0.87878788 0.34343434 0.59375    0.53535354 0.50505051 0.81632653 0.78787879]
GFIQA/images/2598215747_0.png,image_natural,0.526282897,0.023021345,[0.7628866  0.27835052 0.53535354 0.47       0.5625     0.44444444 0.19191919 0.42708333 0.55555556 0.48484848 0.70408163 0.65151515 0.43877551]
GFIQA/images/4738588709_1.png,image_natural,0.239353965,0.023020738,[0.17525773 0.13402062 0.43434343 0.12       0.15625    0.41414141 0.02020202 0.29166667 0.18181818 0.07070707 0.51020408 0.36363636]
GFIQA/images/4928383630_0.png,image_natural,0.458806304,0.023018065,[0.41237113 0.44329897 0.44444444 0.32       0.84375    0.5959596 0.28282828 0.5625     0.42424242 0.35353535 0.56122449 0.64646465]
GFIQA/images/8190128398_0.png,image_natural,0.472622498,0.023016032,[0.46391753 0.42268041 0.42424242 0.41       0.72916667 0.80808081 0.21212121 0.54166667 0.45454545 0.41414141 0.51020408 0.61616162]
GFIQA/images/5860524117_0.png,image_natural,0.738305776,0.023012581,[0.69072165 0.79381443 0.68686869 0.39       0.75       0.95959596 0.93939394 0.66666667 0.64646465 0.52525253 0.79591837 0.66666667]
GFIQA/images/8166642352_2.png,image_natural,0.498759435,0.023010697,[0.4742268  0.90721649 0.45454545 0.56       0.26041667 0.55555556 0.54545455 0.48958333 0.62626263 0.50505051 0.58163265 0.62626263 0.30612245]
GFIQA/images/11003548006_0.png,image_natural,0.599930325,0.023009735,[0.70103093 0.70103093 0.43434343 0.48       0.75       0.7979798 0.42424242 0.58333333 0.53535354 0.54545455 0.94897959 0.64646465]
GFIQA/images/11125274965_0.png,image_natural,0.544109467,0.023005991,[0.46391753 0.54639175 0.28282828 0.44       0.72916667 0.74747475 0.21212121 0.52083333 0.58585859 0.44444444 0.55102041 0.6969697 0.52040816]
GFIQA/images/2795761759_0.png,image_natural,0.566715421,0.022998879,[0.55670103 0.41237113 0.43434343 0.47       0.77083333 0.67676768 0.19191919 0.58333333 0.60606061 0.41414141 0.62244898 0.68686869]
GFIQA/images/3845732245_0.png,image_natural,0.679532286,0.022997408,[0.57731959 0.41237113 0.94949495 0.6        0.85416667 0.8989899 0.6969697  0.59375    0.62626263 0.61616162 0.56122449 0.76767677]
GFIQA/images/2823374580_0.png,image_natural,0.680058014,0.022996587,[0.51546392 0.7628866  0.93939394 0.54       0.85416667 0.85858586 0.43434343 0.55208333 0.57575758 0.70707071 0.67346939 0.74747475]
GFIQA/images/6318178648_0.png,image_natural,0.681287531,0.022994758,[0.71134021 0.4742268  0.39393939 0.6        0.83333333 0.7979798 0.76767677 0.58333333 0.60606061 0.57575758 0.90816327 0.71717172 0.8877551 ]
GFIQA/images/5298042468_1.png,image_natural,0.517466744,0.022990898,[0.46391753 0.3814433  0.36363636 0.46       0.75       0.72727273 0.22222222 0.57291667 0.53535354 0.47474747 0.55102041 0.70707071]
GFIQA/images/9666043233_0.png,image_natural,0.556614797,0.022989725,[0.4742268  0.51546392 0.55555556 0.47       0.5        0.97979798 0.42424242 0.52083333 0.62626263 0.65656566 0.58163265 0.7979798 ]
GFIQA/images/6264995701_0.png,image_natural,0.458331226,0.022987568,[0.42783505 0.36597938 0.33333333 0.375      0.58333333 0.84848485 0.31818182 0.53125    0.51010101 0.36868687 0.56632653 0.66161616]
GFIQA/images/5904871929_0.png,image_natural,0.402916002,0.02298324,[0.2371134  0.20618557 0.46464646 0.37       0.47916667 0.74747475 0.39393939 0.41666667 0.42424242 0.26262626 0.57142857 0.60606061]
GFIQA/images/10023998094_0.png,image_natural,0.704741997,0.022979471,[0.59793814 0.73195876 0.92929293 0.58       0.89583333 0.95959596 0.68686869 0.61458333 0.56565657 0.47474747 0.62244898 0.7979798 ]
GFIQA/images/4964198239_0.png,image_natural,0.604392528,0.022976205,[0.58762887 0.48453608 0.72727273 0.48       0.65625    0.75757576 0.19191919 0.65625    0.51515152 0.46464646 0.58163265 0.73737374]
GFIQA/images/5011314069_1.png,image_natural,0.399226073,0.022975654,[0.46391753 0.39175258 0.43434343 0.33       0.84375    0.64646465 0.27272727 0.35416667 0.44444444 0.26262626 0.45918367 0.35353535 0.37755102]
GFIQA/images/5659536079_0.png,image_natural,0.53922271,0.022974282,[0.51546392 0.39690722 0.3989899  0.48       0.703125   0.78282828 0.62121212 0.5        0.60606061 0.47474747 0.23979592 0.50505051 0.78571429]
GFIQA/images/3965134734_1.png,image_natural,0.377949641,0.022973901,[0.25773196 0.26804124 0.41414141 0.37       0.4375     0.76767677 0.27272727 0.35416667 0.37373737 0.26262626 0.53061224 0.61616162]
GFIQA/images/6371920793_0.png,image_natural,0.705653082,0.02297309,[0.72680412 0.63917526 0.57575758 0.535      0.96875    0.87373737 0.36868687 0.68229167 0.62626263 0.62626263 0.80612245 0.7020202 ]
GFIQA/images/3866280423_0.png,image_natural,0.437513337,0.022972216,[0.37113402 0.35051546 0.37373737 0.24       0.42708333 0.67676768 0.04040404 0.46875    0.43434343 0.42424242 0.56122449 0.48484848]
GFIQA/images/5029901209_0.png,image_natural,0.662057072,0.022971334,[0.68041237 0.5257732  0.6969697  0.54       0.8125     0.76767677 0.31313131 0.61458333 0.53535354 0.48484848 0.82653061 0.7979798 ]
GFIQA/images/10922672086_0.png,image_natural,0.738287032,0.022970886,[0.72164948 0.78350515 0.68686869 0.58       0.90625    0.85858586 0.35353535 0.63636364 0.5959596  0.75510204 0.85858586]
GFIQA/images/9612926409_0.png,image_natural,0.506841125,0.022968438,[0.50515464 0.55670103 0.34343434 0.36       0.79166667 0.34343434 0.6969697  0.375      0.5959596  0.29292929 0.52040816 0.68686869 0.52040816]
GFIQA/images/8308064805_0.png,image_natural,0.594064079,0.022967677,[0.46391753 0.4742268  0.75757576 0.47       0.80208333 0.7979798 0.33333333 0.78125    0.53535354 0.49494949 0.59183673 0.62626263]
GFIQA/images/4585154968_4.png,image_natural,0.387071729,0.022967373,[0.21649485 0.26804124 0.29292929 0.3        0.75       0.53535354 0.3030303  0.41666667 0.50505051 0.36363636 0.60204082 0.45454545]
GFIQA/images/8652696192_0.png,image_natural,0.397901583,0.022958828,[0.31958763 0.30927835 0.46464646 0.36       0.51041667 0.77777778 0.21212121 0.46875    0.36363636 0.27272727 0.47959184 0.61616162]
GFIQA/images/5584566659_0.png,image_natural,0.67712308,0.022956997,[0.59278351 0.53092784 0.58080808 0.44       0.96354167 0.9040404 0.74747475 0.66145833 0.54545455 0.61111111 0.73979592 0.80808081]
GFIQA/images/6607128455_1.png,image_natural,0.400446185,0.022956069,[0.30927835 0.2371134  0.46464646 0.35       0.48958333 0.74747475 0.25252525 0.44791667 0.39393939 0.28282828 0.53061224 0.64646465]
GFIQA/images/4181377867_0.png,image_natural,0.508703343,0.022954296,[0.4742268  0.41237113 0.27272727 0.47       0.47916667 0.92929293 0.54545455 0.54166667 0.53535354 0.58585859 0.6122449  0.66666667]
GFIQA/images/2965905307_0.png,image_natural,0.412834603,0.02294958,[0.25773196 0.3814433  0.29292929 0.32       0.53125    0.6969697 0.11111111 0.45833333 0.51515152 0.34343434 0.52040816 0.52525253]
GFIQA/images/8420185821_1.png,image_natural,0.537983857,0.022940051,[0.45360825 0.43298969 0.61616162 0.47       0.76041667 0.8989899 0.29292929 0.57291667 0.57575758 0.52525253 0.56122449 0.65656566]
GFIQA/images/5139927093_0.png,image_natural,0.534847337,0.022936935,[0.36082474 0.37113402 0.3030303  0.52       0.78125    0.73737374 0.41414141 0.47916667 0.61616162 0.49494949 0.67346939 0.66666667]
GFIQA/images/10990052044_0.png,image_natural,0.598102612,0.022934847,[0.6185567  0.32989691 0.50505051 0.53       0.8125     0.94949495 0.66666667 0.64583333 0.60606061 0.53535354 0.59183673 0.73737374]
GFIQA/images/7211634492_0.png,image_natural,0.588245049,0.022928074,[0.58762887 0.50515464 0.35353535 0.47       0.80208333 0.6969697 0.21212121 0.625      0.56565657 0.57575758 0.60204082 0.68686869]
GFIQA/images/7831910424_0.png,image_natural,0.656261729,0.022927055,[0.45360825 0.65979381 0.38383838 0.47       0.76041667 0.94949495 0.70707071 0.65625    0.64646465 0.57575758 0.80612245 0.66666667 0.79591837]
GFIQA/images/6097954152_1.png,image_natural,0.557435031,0.022926224,[0.57731959 0.6185567  0.56565657 0.54       0.89583333 0.49494949 0.2020202  0.47916667 0.56565657 0.48484848 0.57142857 0.67676768]
GFIQA/images/3661189384_0.png,image_natural,0.588602739,0.0229254,[0.48453608 0.54123711 0.62626263 0.405      0.80208333 0.64646465 0.21717172 0.61458333 0.57575758 0.43434343 0.59183673 0.75252525]
GFIQA/images/8863376802_0.png,image_natural,0.466853572,0.022920977,[0.48453608 0.46391753 0.27272727 0.45       0.30208333 0.90909091 0.52525253 0.48958333 0.47474747 0.56565657 0.58163265 0.52525253]
GFIQA/images/8240462864_0.png,image_natural,0.689353502,0.022919696,[0.70103093 0.71134021 0.47474747 0.6        0.91666667 0.95959596 0.47474747 0.72916667 0.68686869 0.47474747 0.84693878 0.6969697 0.68877551]
GFIQA/images/4781275921_0.png,image_natural,0.509761052,0.02291452,[0.40206186 0.40206186 0.53535354 0.25       0.73958333 0.76767677 0.35353535 0.47916667 0.43434343 0.49494949 0.58163265 0.67676768]
GFIQA/images/4700754152_1.png,image_natural,0.713165512,0.022908059,[0.8556701  0.65979381 0.53535354 0.56       0.86458333 0.94949495 0.78787879 0.89583333 0.62626263 0.5959596  0.60204082 0.84848485 0.48979592]
GFIQA/images/3689126503_0.png,image_natural,0.452381818,0.022902245,[0.56701031 0.13402062 0.33333333 0.35       0.76041667 0.41414141 0.42424242 0.54166667 0.43434343 0.39393939 0.44897959 0.61616162]
GFIQA/images/9673162360_0.png,image_natural,0.542833859,0.022899796,[0.4742268  0.2371134  0.52525253 0.49       0.67708333 0.84848485 0.68686869 0.45833333 0.41414141 0.49494949 0.54081633 0.66666667]
GFIQA/images/2578684_0.png,image_natural,0.537848739,0.022899485,[0.48453608 0.5257732  0.57575758 0.48       0.94791667 0.75757576 0.33333333 0.55208333 0.52525253 0.48484848 0.52040816 0.67676768]
GFIQA/images/457649105_0.png,image_natural,0.274232931,0.022894796,[0.06185567 0.30927835 0.24242424 0.12       0.16666667 0.50505051 0.08080808 0.38541667 0.35353535 0.16161616 0.51020408 0.39393939]
GFIQA/images/7865300002_0.png,image_natural,0.404572179,0.022893988,[0.34020619 0.40206186 0.37373737 0.29       0.47916667 0.7979798 0.21212121 0.46875    0.42424242 0.31313131 0.54081633 0.60606061]
GFIQA/images/7326752750_0.png,image_natural,0.632077379,0.022892,[0.60824742 0.58762887 0.60606061 0.48       0.96875    0.49494949 0.67676768 0.4375     0.74747475 0.57575758 0.85714286 0.68686869 0.82653061]
GFIQA/images/4668030931_0.png,image_natural,0.490828825,0.022891319,[0.35051546 0.5257732  0.25252525 0.47       0.5        0.8989899 0.67676768 0.42708333 0.53535354 0.49494949 0.58163265 0.61616162 0.45918367]
GFIQA/images/5243041587_0.png,image_natural,0.628282817,0.022891174,[0.5257732  0.45360825 0.67676768 0.57       0.83333333 0.7979798 0.27272727 0.58333333 0.55555556 0.56565657 0.56122449 0.78787879]
GFIQA/images/7259853892_0.png,image_natural,0.415536721,0.022891134,[0.25773196 0.27835052 0.29292929 0.25       0.64583333 0.65656566 0.31313131 0.5        0.46464646 0.3030303  0.39795918 0.62626263]
GFIQA/images/6943775977_0.png,image_natural,0.807591215,0.022889274,[0.88659794 0.77319588 0.97979798 0.59       0.75       0.95959596 0.87878788 0.54166667 0.57575758 1.         0.81632653 0.7979798 0.94897959]
GFIQA/images/2928631168_0.png,image_natural,0.655293246,0.022888107,[0.59278351 0.46391753 0.61616162 0.53       0.85416667 0.93939394 0.48484848 0.76041667 0.61616162 0.58585859 0.56122449 0.85858586]
GFIQA/images/2991228465_0.png,image_natural,0.406578263,0.022888038,[0.29896907 0.41237113 0.45454545 0.21       0.23958333 0.64646465 0.15151515 0.53125    0.46464646 0.36363636 0.48979592 0.61616162]
GFIQA/images/9865727124_0.png,image_natural,0.707412023,0.022881243,[0.68041237 0.5257732  0.93939394 0.6        0.96875    0.87878788 0.66666667 0.71875    0.53535354 0.63636364 0.53061224 0.80808081]
GFIQA/images/11161014883_0.png,image_natural,0.492094409,0.02287936,[0.57731959 0.32989691 0.27272727 0.33       0.71875    0.70707071 0.28282828 0.46875    0.53535354 0.49494949 0.56122449 0.62626263]
GFIQA/images/4260109168_0.png,image_natural,0.457629192,0.022878779,[0.53608247 0.29896907 0.41414141 0.31       0.80208333 0.50505051 0.25252525 0.46875    0.52525253 0.46464646 0.59183673 0.66666667]
GFIQA/images/4305299045_5.png,image_natural,0.402613537,0.022877921,[0.2371134  0.2371134  0.25252525 0.34       0.67708333 0.62626263 0.31313131 0.36458333 0.38383838 0.29292929 0.57142857 0.53535354]
GFIQA/images/4715994819_0.png,image_natural,0.269916747,0.022875903,[0.13402062 0.11340206 0.16161616 0.24       0.23958333 0.55555556 0.05050505 0.39583333 0.21212121 0.24242424 0.5        0.39393939]
GFIQA/images/3488551881_1.png,image_natural,0.42962684,0.022870742,[0.25773196 0.32989691 0.26262626 0.35       0.63541667 0.65656566 0.23232323 0.36458333 0.50505051 0.37373737 0.57142857 0.61616162]
GFIQA/images/6870832370_0.png,image_natural,0.592191455,0.022867347,[0.60309278 0.60824742 0.53535354 0.42       0.71875    0.96464646 0.52525253 0.46354167 0.55555556 0.55050505 0.84693878 0.68686869]
GFIQA/images/940779236_0.png,image_natural,0.249563861,0.022866076,[0.15463918 0.18556701 0.22222222 0.24       0.21875    0.51515152 0.03030303 0.29166667 0.33333333 0.         0.51020408 0.29292929]
GFIQA/images/8068821425_2.png,image_natural,0.514938496,0.022865907,[0.43298969 0.43298969 0.60606061 0.39       0.8125     0.65656566 0.23232323 0.46875    0.50505051 0.39393939 0.56122449 0.68686869]
GFIQA/images/4520820999_1.png,image_natural,0.396436878,0.022856448,[0.31958763 0.37113402 0.23232323 0.39       0.25       0.43434343 0.02020202 0.47916667 0.43434343 0.29292929 0.54081633 0.61616162]
GFIQA/images/5468546293_0.png,image_natural,0.52293581,0.022856368,[0.32989691 0.49484536 0.7979798  0.42       0.72916667 0.49494949 0.3030303  0.48958333 0.52525253 0.41414141 0.71428571 0.66666667 0.41836735]
GFIQA/images/10229959235_0.png,image_natural,0.708260656,0.022854785,[0.71134021 0.51546392 0.61616162 0.48       0.8125     0.95959596 0.63636364 0.70833333 0.51515152 0.83838384 0.87755102 0.82828283]
GFIQA/images/7423768798_4.png,image_natural,0.385982323,0.022852592,[0.22680412 0.24742268 0.22222222 0.36       0.66666667 0.44444444 0.21212121 0.48958333 0.39393939 0.26262626 0.48979592 0.61616162]
GFIQA/images/9710248370_0.png,image_natural,0.581393726,0.022848463,[0.52061856 0.52061856 0.36868687 0.475      0.84375    0.92929293 0.66161616 0.65104167 0.56060606 0.54040404 0.54591837 0.70707071]
GFIQA/images/5508797838_2.png,image_natural,0.463976823,0.022847111,[0.42268041 0.36082474 0.25252525 0.39       0.70833333 0.7979798 0.42424242 0.48958333 0.38383838 0.51515152 0.5        0.65656566]
GFIQA/images/6810017560_3.png,image_natural,0.732086264,0.022841868,[0.58762887 0.36082474 0.73737374 0.58       0.88541667 0.78787879 0.68686869 0.67708333 0.68686869 0.63636364 0.95918367 0.82828283]
GFIQA/images/10541593034_0.png,image_natural,0.77330936,0.022839345,[0.8556701  0.75257732 0.58585859 0.64       0.9375     0.95959596 0.88888889 0.42708333 0.63636364 0.68686869 0.74489796 0.81818182]
GFIQA/images/8556895369_0.png,image_natural,0.393814252,0.022838274,[0.35051546 0.35051546 0.36363636 0.34       0.77083333 0.44444444 0.16161616 0.42708333 0.4040404  0.33333333 0.52040816 0.63636364]
GFIQA/images/8970366365_0.png,image_natural,0.322623121,0.022837578,[0.29896907 0.19587629 0.3030303  0.31       0.32291667 0.74747475 0.16161616 0.40625    0.38383838 0.22222222 0.46938776 0.47474747]
GFIQA/images/4864212713_0.png,image_natural,0.523824639,0.022836094,[0.4742268  0.37628866 0.42424242 0.42       0.76041667 0.78787879 0.28787879 0.52604167 0.53030303 0.3989899  0.66326531 0.63636364]
GFIQA/images/6361699083_0.png,image_natural,0.507316979,0.022833944,[0.31958763 0.43298969 0.62626263 0.47       0.90625    0.49494949 0.45454545 0.57291667 0.58585859 0.52525253 0.71428571 0.38383838]
GFIQA/images/4644073722_1.png,image_natural,0.436723919,0.022832343,[0.46391753 0.41237113 0.3030303  0.43       0.47916667 0.78787879 0.17171717 0.42708333 0.56565657 0.37373737 0.55102041 0.62626263]
GFIQA/images/10047178694_0.png,image_natural,0.429465494,0.022831424,[0.3814433  0.26804124 0.47474747 0.34       0.77083333 0.54545455 0.2020202  0.40625    0.54545455 0.41414141 0.51020408 0.63636364]
GFIQA/images/3950648287_0.png,image_natural,0.500099728,0.022830169,[0.46391753 0.3814433  0.41414141 0.57       0.5        0.94949495 0.36363636 0.46875    0.52525253 0.55555556 0.58163265 0.67676768]
GFIQA/images/5759095401_0.png,image_natural,0.686022127,0.022829359,[0.71134021 0.7628866  0.70707071 0.54       0.79166667 0.83838384 0.33333333 0.47916667 0.53535354 0.63636364 0.85714286 0.68686869]
GFIQA/images/8117644422_0.png,image_natural,0.467086848,0.022826573,[0.31958763 0.51546392 0.22222222 0.48       0.47916667 0.84848485 0.44444444 0.48958333 0.53535354 0.42424242 0.56122449 0.66666667]
GFIQA/images/3474266890_0.png,image_natural,0.627381424,0.022823686,[0.4742268  0.69072165 0.72727273 0.4        0.75       0.86868687 0.63636364 0.4375     0.52525253 0.49494949 0.83673469 0.68686869]
GFIQA/images/8336243113_0.png,image_natural,0.742664519,0.022822938,[0.81443299 0.73195876 0.7979798  0.65       0.73958333 0.91919192 0.33333333 0.80208333 0.56565657 0.5959596  0.69387755 0.85858586]
GFIQA/images/9288604349_0.png,image_natural,0.40168935,0.022822615,[0.36082474 0.15463918 0.52525253 0.25       0.47916667 0.64646465 0.19191919 0.47916667 0.46464646 0.24242424 0.55102041 0.47474747]
GFIQA/images/6116562085_0.png,image_natural,0.466567762,0.022817177,[0.2371134  0.53608247 0.24747475 0.46       0.54166667 0.7979798 0.41414141 0.578125   0.64646465 0.47474747 0.4744898  0.62626263 0.3622449 ]
GFIQA/images/4623543125_0.png,image_natural,0.471043828,0.02281582,[0.44845361 0.41237113 0.31313131 0.355      0.76041667 0.63131313 0.22222222 0.46875    0.49494949 0.33838384 0.54591837 0.66161616]
GFIQA/images/9445248066_0.png,image_natural,0.722103066,0.022815379,[0.4742268  0.73195876 0.73737374 0.67       0.91666667 0.96969697 0.39393939 0.64583333 0.63636364 0.65656566 0.78571429 0.7979798 0.64285714]
GFIQA/images/8844740553_0.png,image_natural,0.189453102,0.022811734,[0.09278351 0.12371134 0.17171717 0.04       0.25       0.47474747 0.04040404 0.14583333 0.22222222 0.         0.48979592 0.22222222]
GFIQA/images/9361821669_1.png,image_natural,0.534988956,0.022810246,[0.42268041 0.43298969 0.64646465 0.44       0.86458333 0.74747475 0.29292929 0.58333333 0.55555556 0.50505051 0.58163265 0.67676768]
GFIQA/images/59569908_0.png,image_natural,0.517705902,0.022800142,[0.55670103 0.35051546 0.28282828 0.32       0.72916667 0.76767677 0.44444444 0.59375    0.44444444 0.48484848 0.57142857 0.66666667]
GFIQA/images/6655677045_0.png,image_natural,0.694130823,0.022798473,[0.48453608 0.83505155 0.94949495 0.59       0.72916667 0.91919192 0.85858586 0.625      0.55555556 0.50505051 0.66326531 0.73737374 0.57142857]
GFIQA/images/12025314283_0.png,image_natural,0.3931321,0.022797,[0.24742268 0.2371134  0.32323232 0.24       0.45833333 0.67676768 0.24242424 0.46875    0.45454545 0.24242424 0.53061224 0.5959596 ]
GFIQA/images/7337064952_0.png,image_natural,0.681940325,0.02279465,[0.57731959 0.7628866  0.65656566 0.49       0.75       0.88888889 0.31313131 0.8125     0.5959596  0.55555556 0.75510204 0.65656566]
