dis_img_path,dis_type,score,BalacingElements,ColorHarmony,Content,DoF,Light,MotionBlur,Object,Repetition,RuleOfThirds,Symmetry,VividColor
AADB/datasetImages_originalSize/farm1_537_20025117509_8630e7bd45_b.jpg,image_natural,0.125,0.0,0.2,0.4,0.0,-0.2,0.0,-0.2,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_274_20026913499_8d898ced06_b.jpg,image_natural,0.35,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_280_20125318862_3516fd86d9_b.jpg,image_natural,0.2,-0.4,0.0,0.0,-0.4,0.2,-0.2,0.0,0.0,0.2,0.0,-0.8
AADB/datasetImages_originalSize/farm1_285_20084878549_21bcf9ce81_b.jpg,image_natural,0.458,0.0,0.167,0.5,-0.333,-0.333,0.0,0.0,0.0,-0.167,0.0,-0.167
AADB/datasetImages_originalSize/farm1_355_19796505070_ede6a34eae_b.jpg,image_natural,0.5,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_404_20130407876_1e3366a9a4_b.jpg,image_natural,0.55,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_259_19904572149_5e703aba8f_b.jpg,image_natural,0.15,-0.2,0.0,-0.4,-0.4,-0.4,0.0,-0.4,0.0,-0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm1_310_20175821552_468a2a43c0_b.jpg,image_natural,0.7,0.0,0.8,0.6,-0.2,0.2,0.0,0.6,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_322_19918755709_ce7c2f91aa_b.jpg,image_natural,0.2,0.2,0.2,-0.4,0.0,0.0,0.0,-0.8,0.0,-0.4,0.0,-0.8
AADB/datasetImages_originalSize/farm1_387_20094072881_0e115b2e80_b.jpg,image_natural,0.6,0.0,0.6,0.4,-0.2,0.2,-0.2,-0.6,0.0,0.2,0.0,0.8
AADB/datasetImages_originalSize/farm1_535_20256915992_697dd9908a_b.jpg,image_natural,0.4,-0.4,0.0,-0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_294_20155387246_56ed01b6e5_b.jpg,image_natural,0.5,0.0,0.2,0.4,0.8,0.2,-0.2,0.8,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm4_3778_20240884856_cf02935d45_b.jpg,image_natural,0.55,0.0,0.2,-0.2,0.0,0.0,0.0,0.6,0.0,-0.4,0.0,0.0
AADB/datasetImages_originalSize/farm1_296_19928706799_75f215bda9_b.jpg,image_natural,0.65,0.0,0.6,0.6,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_484_20249069436_a8d7e1a1a8_b.jpg,image_natural,0.35,-0.2,0.0,0.2,0.4,-0.2,0.0,-0.2,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_286_20086700658_ba1c568235_b.jpg,image_natural,0.7,0.2,0.8,0.8,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_309_19992959070_44d1e717ee_b.jpg,image_natural,0.5,0.0,0.4,0.2,0.0,0.0,0.0,-0.6,0.2,0.0,0.0,0.6
AADB/datasetImages_originalSize/farm1_274_20088451048_afa51cb843_b.jpg,image_natural,0.7,0.6,1.0,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_396_20271027281_45166b8165_b.jpg,image_natural,0.65,0.0,0.6,0.6,0.0,0.6,0.0,-0.6,0.0,-0.4,0.0,0.8
AADB/datasetImages_originalSize/farm1_461_20201658431_7601b317e5_b.jpg,image_natural,0.55,0.4,0.8,0.0,0.2,0.2,0.0,-0.4,0.2,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_319_20177187896_68baa433d7_b.jpg,image_natural,0.7,0.0,0.2,0.6,0.0,0.2,0.0,0.8,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_345_20262336735_8227a4d3ef_b.jpg,image_natural,0.3,-0.6,0.0,-0.2,0.0,-0.6,0.0,-0.4,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_279_20137595166_840d7ee96e_b.jpg,image_natural,0.4,0.2,-0.2,-0.4,-0.2,-0.6,0.0,0.2,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_338_19470844863_59e7614135_b.jpg,image_natural,0.4,0.2,0.0,0.4,-0.2,-0.8,0.0,-0.8,0.2,0.2,0.2,-0.2
AADB/datasetImages_originalSize/farm1_271_19577875873_3f41b88837_b.jpg,image_natural,0.3,0.2,0.4,-0.8,0.0,-0.4,0.0,-0.6,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_331_20171741416_266a97673d_b.jpg,image_natural,0.5,0.0,0.0,-0.2,-0.2,0.0,0.0,0.6,0.2,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_327_20076249652_4c4a8f9a07_b.jpg,image_natural,0.55,0.2,0.2,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_367_19941954258_68da91dbcb_b.jpg,image_natural,0.45,0.2,0.4,-0.2,0.0,0.2,0.0,-0.4,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_325_19548762664_0bea6465f5_b.jpg,image_natural,0.4,0.2,0.2,0.2,-0.2,0.0,-0.4,0.2,0.2,-0.6,0.0,0.2
AADB/datasetImages_originalSize/farm1_428_20095900259_77798611bd_b.jpg,image_natural,0.562,0.0,0.0,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_294_20173447636_e90944d7fb_b.jpg,image_natural,0.65,0.2,0.6,0.4,0.4,0.2,0.2,1.0,0.2,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_317_19911871478_75c53b6a82_b.jpg,image_natural,0.6,0.2,0.6,0.8,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_420_20202994131_c7e499327e_b.jpg,image_natural,0.8,0.2,0.6,1.0,-0.2,0.0,0.0,1.0,0.0,0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_278_20163858831_e4eb0b8797_b.jpg,image_natural,0.65,0.2,0.4,1.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_349_20160085295_32ffdb33b1_b.jpg,image_natural,0.2,0.0,-0.2,-0.4,-0.4,-0.2,0.0,0.4,0.0,0.0,0.0,-0.8
AADB/datasetImages_originalSize/farm1_394_20103441821_ccfe55f00b_b.jpg,image_natural,0.5,-0.4,0.6,-0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_305_20168586426_f97e6efe82_b.jpg,image_natural,0.45,0.4,0.0,0.4,0.0,0.2,0.0,-0.2,0.2,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_299_20118755585_bda82df369_b.jpg,image_natural,0.45,0.2,0.0,-0.4,0.2,0.0,0.0,-0.6,0.4,-0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_289_19705645413_2550e00f83_b.jpg,image_natural,0.35,0.0,0.2,-0.8,0.0,0.0,0.0,-1.0,0.0,-0.6,0.0,0.4
AADB/datasetImages_originalSize/farm1_359_19655359114_6f32b61320_b.jpg,image_natural,0.3,0.0,0.0,-0.6,-0.2,0.0,0.0,0.2,0.0,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_378_20191062605_3a5e0442d2_b.jpg,image_natural,0.45,0.0,0.0,0.2,0.0,0.0,0.0,-0.8,0.4,0.2,0.0,-0.6
AADB/datasetImages_originalSize/farm1_358_20103447741_e2850699a5_b.jpg,image_natural,0.55,0.0,0.2,0.4,-0.2,0.0,0.0,-0.2,0.0,0.2,0.2,0.6
AADB/datasetImages_originalSize/farm1_340_19929943240_16d25f940d_b.jpg,image_natural,0.6,0.0,0.6,0.4,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_437_20018012569_9fa359db86_b.jpg,image_natural,0.3,0.0,0.0,-0.8,-0.2,-0.8,0.0,0.0,0.0,0.4,0.0,-0.6
AADB/datasetImages_originalSize/farm1_333_20105666351_5944a32d53_b.jpg,image_natural,0.6,-0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_255_20084819931_562f0daefd_b.jpg,image_natural,0.6,0.4,0.6,0.4,0.0,-0.4,0.0,-0.6,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_373_19376620594_aae2884616_b.jpg,image_natural,0.35,-0.2,-0.2,0.2,-0.4,-0.2,0.0,0.0,0.2,-0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_297_19443668153_4b65f71519_b.jpg,image_natural,0.45,-0.4,0.4,0.0,0.0,-0.6,0.0,-0.4,0.0,0.4,0.0,0.0
AADB/datasetImages_originalSize/farm1_325_19977785862_19779014ae_b.jpg,image_natural,0.6,0.4,0.0,0.0,0.6,-0.2,0.2,-0.2,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_314_19945735520_010863d64a_b.jpg,image_natural,0.5,-0.2,0.2,0.4,0.2,0.4,0.0,0.0,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_395_19968840389_f86c559b90_b.jpg,image_natural,0.4,-0.2,0.0,-0.2,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_360_20165384486_4ec2041ee3_b.jpg,image_natural,0.45,0.0,-0.2,-0.2,0.4,-0.4,0.0,0.4,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_381_19563047144_f70a479a62_b.jpg,image_natural,0.55,0.4,0.8,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_357_19979104270_d5eddb05af_b.jpg,image_natural,0.65,-0.2,0.6,0.8,0.0,0.6,0.0,-0.2,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_378_19568017303_4d70274842_b.jpg,image_natural,0.65,0.4,0.0,1.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_412_19571445393_3f7bcc612b_b.jpg,image_natural,0.5,0.2,0.8,-0.4,0.0,-0.2,0.0,-0.8,0.0,-0.2,0.0,0.0
AADB/datasetImages_originalSize/farm4_3769_20154411452_1c3fd835d0_b.jpg,image_natural,0.7,0.2,0.6,0.8,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_508_20142674205_34c6d3909e_b.jpg,image_natural,0.938,0.4,0.6,0.8,0.2,0.8,0.2,0.8,0.0,0.4,0.0,0.6
AADB/datasetImages_originalSize/farm1_388_20093874910_fe1eba4201_b.jpg,image_natural,0.3,0.0,-0.2,0.0,0.0,-0.6,0.0,-0.8,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_387_19953001099_6a10d1e7a0_b.jpg,image_natural,0.45,0.2,0.2,0.0,-0.2,0.0,0.0,0.2,0.2,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_279_20166024232_b4e71982cf_b.jpg,image_natural,0.55,0.0,0.2,0.4,0.0,0.4,0.0,-1.0,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_255_19917776758_50905c3bba_b.jpg,image_natural,0.45,0.0,0.2,0.6,-0.2,0.2,0.0,-0.4,0.0,-0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_274_19481710423_efbbcae07a_b.jpg,image_natural,0.188,-0.2,0.0,0.0,0.0,-0.2,0.0,-0.6,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_430_20022708389_45e6ebdc81_b.jpg,image_natural,0.65,0.0,0.2,0.2,0.0,-0.2,0.0,0.4,0.2,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_468_20065214591_9178a490eb_b.jpg,image_natural,0.8,0.0,0.8,0.8,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.4
AADB/datasetImages_originalSize/farm1_341_19588090384_7f76bee6f4_b.jpg,image_natural,0.6,0.0,0.2,0.6,0.4,0.4,-0.2,0.8,0.0,0.0,0.0,0.8
AADB/datasetImages_originalSize/farm1_319_19452465424_11520d6069_b.jpg,image_natural,0.35,-0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.2,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_264_20197516915_d25e8a9542_b.jpg,image_natural,0.5,0.0,0.4,-0.2,0.0,0.2,0.0,-0.6,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_316_20086034452_5f5a34a81e_b.jpg,image_natural,0.0,-0.2,-0.6,-0.8,-0.8,-1.0,-0.2,-0.6,0.0,-0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm4_3670_20102088142_0343f742d5_b.jpg,image_natural,0.8,0.2,0.2,0.8,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_277_20206656421_b1e3f2f84b_b.jpg,image_natural,0.2,-0.4,-0.4,-0.2,-0.4,-1.0,0.0,-0.8,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_264_19981290625_c6c77ab887_b.jpg,image_natural,0.65,-0.2,0.2,0.4,1.0,0.0,0.0,0.8,0.0,0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_261_20113393892_c98ea4f869_b.jpg,image_natural,0.3,-0.167,0.167,-0.333,0.167,-0.167,0.0,-0.5,0.0,0.167,0.0,0.0
AADB/datasetImages_originalSize/farm1_395_19802673058_822159ab78_b.jpg,image_natural,0.6,0.6,0.4,0.0,0.0,0.4,0.0,-0.8,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_395_20166472576_c26f05276a_b.jpg,image_natural,0.2,-0.2,0.0,-0.2,0.0,-0.8,-0.2,-0.6,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_499_19997516049_eae31a92cb_b.jpg,image_natural,0.85,0.2,0.4,0.6,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.6
AADB/datasetImages_originalSize/farm4_3751_20118196971_00b00e6815_b.jpg,image_natural,0.55,0.4,0.6,0.6,-0.2,0.2,0.0,0.0,0.0,0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_341_20199260355_203471f36b_b.jpg,image_natural,0.55,0.4,0.2,0.8,0.0,0.4,0.0,-0.6,0.2,0.0,0.2,-0.4
AADB/datasetImages_originalSize/farm1_507_19641000224_4f01df4e40_b.jpg,image_natural,0.55,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4,-0.2
AADB/datasetImages_originalSize/farm1_330_20182482165_20483dcf73_b.jpg,image_natural,0.8,0.8,0.6,1.0,0.0,0.6,0.0,0.6,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_312_19370480444_b155b5b1da_b.jpg,image_natural,0.4,-0.2,0.4,-0.4,0.0,-0.2,0.0,-0.6,0.2,0.0,0.0,0.8
AADB/datasetImages_originalSize/farm1_357_20021250608_810d2a1714_b.jpg,image_natural,0.3,-0.2,-0.2,-0.2,0.0,0.0,0.0,-0.6,0.0,-0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_329_20147316349_12ac6093ac_b.jpg,image_natural,0.75,0.0,0.6,0.2,0.4,0.2,-0.2,0.8,0.0,0.0,0.0,0.6
AADB/datasetImages_originalSize/farm1_283_20143754141_152816a18b_b.jpg,image_natural,0.3,-0.2,0.0,-1.0,0.0,0.2,0.0,-0.6,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_314_19924489148_e0ecf90a4a_b.jpg,image_natural,0.5,0.0,0.4,0.2,0.0,0.2,0.0,-0.6,0.2,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_317_20169256476_14d799f79a_b.jpg,image_natural,0.3,-0.2,0.2,0.2,0.0,-0.2,0.0,-0.6,0.2,0.0,0.0,-0.6
AADB/datasetImages_originalSize/farm1_323_20095056592_8200cf7757_b.jpg,image_natural,0.45,-0.6,-0.2,0.8,0.0,-0.4,0.0,0.0,0.0,0.4,0.0,0.6
AADB/datasetImages_originalSize/farm1_346_19553828333_c49c72a061_b.jpg,image_natural,0.65,0.4,0.0,0.8,0.2,0.4,0.0,0.2,0.6,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_383_19475571894_b119933125_b.jpg,image_natural,0.5,0.2,0.0,0.6,-0.2,-0.2,-0.2,0.8,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_281_19968842079_4a264598c8_b.jpg,image_natural,0.3,0.0,0.2,-0.2,-0.2,-0.4,0.0,-0.4,0.0,0.2,0.0,-0.6
AADB/datasetImages_originalSize/farm1_306_20269304212_07e0dd2206_b.jpg,image_natural,0.4,-0.2,-0.2,-0.2,-0.2,0.0,0.0,-0.6,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_269_20188946032_79619ae908_b.jpg,image_natural,0.6,0.0,0.4,0.6,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_257_19646503943_8749ea412b_b.jpg,image_natural,0.75,0.0,0.8,0.4,0.2,0.2,0.0,0.8,0.0,0.4,0.0,0.6
AADB/datasetImages_originalSize/farm1_282_20176932312_c761ce6948_b.jpg,image_natural,0.65,0.0,0.0,0.4,1.0,-0.2,0.0,1.0,0.0,-0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_317_19542962324_212f2bceb2_b.jpg,image_natural,0.7,0.0,0.8,0.8,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_370_19911529499_cd692a1b0b_b.jpg,image_natural,0.8,0.0,0.4,0.4,0.8,0.2,0.0,0.8,0.0,0.0,0.0,0.8
AADB/datasetImages_originalSize/farm1_363_20262990592_fb07542d39_b.jpg,image_natural,0.8,0.0,0.4,0.8,0.0,0.8,0.2,0.2,0.0,0.0,0.0,0.6
AADB/datasetImages_originalSize/farm1_267_19878987170_734c2ddb74_b.jpg,image_natural,0.35,0.0,0.0,-0.6,0.0,-0.4,0.0,0.2,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_328_19941073549_1a54cdcf2f_b.jpg,image_natural,0.55,0.4,-0.2,0.2,0.0,0.4,0.0,-0.2,0.0,-0.4,0.0,0.0
AADB/datasetImages_originalSize/farm1_402_20201592785_bb2d7060f1_b.jpg,image_natural,0.7,0.2,0.8,0.4,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_335_20097101665_2e82a7a1e2_b.jpg,image_natural,0.167,0.0,-0.167,-0.333,-0.167,-0.833,0.0,-0.833,0.0,-0.167,0.0,-0.333
AADB/datasetImages_originalSize/farm1_383_19945658960_a886a9535d_b.jpg,image_natural,0.3,-0.2,0.2,-0.4,0.0,0.2,0.0,0.8,0.0,-0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm1_353_19974460428_722c983c3e_b.jpg,image_natural,0.7,0.6,0.8,1.0,0.0,0.2,0.4,-0.4,0.0,0.2,0.0,0.4
AADB/datasetImages_originalSize/farm1_341_20143224188_50b1f96e20_b.jpg,image_natural,0.4,-0.2,0.2,0.6,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_301_20141444781_3fe6320b77_b.jpg,image_natural,0.45,0.0,0.8,-0.2,0.2,0.2,0.0,-0.8,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_278_20155713186_50fd81b870_b.jpg,image_natural,0.65,0.2,0.6,0.8,0.0,0.2,0.0,0.8,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_270_19561687384_971d03daba_b.jpg,image_natural,0.5,0.0,0.4,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_482_20141449928_ecaf9b97d4_b.jpg,image_natural,0.5,-0.2,0.8,0.0,0.4,0.0,0.0,0.4,0.0,-0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_342_19942258329_9874051d6e_b.jpg,image_natural,0.3,0.2,0.4,-0.4,-0.4,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0
AADB/datasetImages_originalSize/farm4_3782_19939028050_0968f6c2b2_b.jpg,image_natural,0.55,0.2,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2
AADB/datasetImages_originalSize/farm1_385_20178089732_f6ba22057d_b.jpg,image_natural,0.5,0.0,0.4,0.8,-0.2,0.0,0.0,-0.4,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm4_3700_20123542575_df0e8a766c_b.jpg,image_natural,0.5,0.0,-0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_382_20255761032_bbf3955188_b.jpg,image_natural,0.5,-0.2,0.2,-0.2,0.6,-0.2,0.0,0.2,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_327_19561987543_2b96008ab4_b.jpg,image_natural,0.3,0.0,0.2,-0.4,0.0,0.0,0.0,-0.8,0.2,-0.4,0.0,0.0
AADB/datasetImages_originalSize/farm1_376_19477724733_47996c7448_b.jpg,image_natural,0.45,-0.2,0.0,0.0,-0.2,-0.2,0.0,-0.2,0.0,-0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_492_20161091455_82c7b3db32_b.jpg,image_natural,0.85,0.0,0.4,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6
AADB/datasetImages_originalSize/farm1_397_19659072314_3895859c9e_b.jpg,image_natural,0.6,0.2,0.6,0.8,0.6,0.2,-0.2,0.2,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_384_20095799096_16d8696589_b.jpg,image_natural,0.55,-0.4,0.4,0.2,0.0,0.2,0.0,-0.4,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_331_20193001751_f9c486470e_b.jpg,image_natural,0.45,0.4,0.0,-0.2,0.0,0.0,-0.2,0.0,0.0,-0.2,0.0,0.6
AADB/datasetImages_originalSize/farm1_350_19907670888_ea2a02c228_b.jpg,image_natural,0.3,-0.2,0.0,-0.6,0.2,-0.2,0.0,-0.6,0.0,-0.4,0.0,0.2
AADB/datasetImages_originalSize/farm1_332_20084494770_edbfc3e5fc_b.jpg,image_natural,0.3,-0.2,-0.2,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_362_19992569539_535c102367_b.jpg,image_natural,0.2,0.0,-0.4,-0.4,-0.4,-0.2,-0.2,-0.2,0.0,-0.2,0.0,-0.2
AADB/datasetImages_originalSize/farm1_313_20178912176_086d68e44c_b.jpg,image_natural,0.25,0.0,0.2,-1.0,0.0,-0.4,0.2,-0.2,0.0,0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm1_280_19987801995_ca9efd7324_b.jpg,image_natural,0.55,0.0,0.4,0.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.8
AADB/datasetImages_originalSize/farm1_496_19901348430_b5e420932f_b.jpg,image_natural,0.75,0.2,0.8,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.2,0.2
AADB/datasetImages_originalSize/farm1_292_20011636898_ddeb1ffdf4_b.jpg,image_natural,0.4,-0.2,-0.4,-0.4,-0.2,0.0,0.0,0.8,0.2,0.4,0.0,0.4
AADB/datasetImages_originalSize/farm1_387_20164585436_7d7596cce9_b.jpg,image_natural,0.35,0.2,0.2,-0.2,0.0,-0.8,-0.2,0.0,0.4,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_292_19588819043_fe8d157592_b.jpg,image_natural,0.4,0.2,0.0,-0.4,0.0,-0.6,0.0,0.8,0.0,-0.4,0.0,-0.4
AADB/datasetImages_originalSize/farm1_355_20180516002_c28fb9eaed_b.jpg,image_natural,0.5,0.4,0.0,0.0,0.0,-0.2,0.0,-0.6,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_321_20261644972_c19c4cc449_b.jpg,image_natural,0.35,0.0,0.0,0.4,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_350_20100354985_a7724ddb46_b.jpg,image_natural,0.042,0.0,0.0,-1.0,-0.167,-0.833,0.0,-1.0,0.0,0.0,0.0,-0.333
AADB/datasetImages_originalSize/farm1_361_20194849032_dd7c97eb1e_b.jpg,image_natural,0.5,0.0,0.6,0.6,0.2,0.4,0.0,0.2,0.0,0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_378_19993055759_69a6d8c521_b.jpg,image_natural,0.55,0.2,0.6,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_453_20239916086_a4b57cf158_b.jpg,image_natural,0.65,0.0,0.4,0.4,1.0,0.2,0.0,0.6,0.0,0.0,0.0,-0.2
AADB/datasetImages_originalSize/farm1_383_20185993452_4e306cd380_b.jpg,image_natural,0.45,0.4,0.6,0.0,0.0,-0.2,0.0,-0.6,0.2,-0.2,0.2,-0.4
AADB/datasetImages_originalSize/farm1_374_19555098274_7d6fa09874_b.jpg,image_natural,0.35,0.2,0.2,-0.6,0.0,0.6,0.0,0.2,0.0,0.0,0.0,-0.4
AADB/datasetImages_originalSize/farm1_386_20146428702_6652c9718b_b.jpg,image_natural,0.5,0.2,0.2,0.2,0.4,0.0,0.0,0.4,0.0,-0.2,0.0,-0.4
AADB/datasetImages_originalSize/farm1_378_20181813896_dca57b6629_b.jpg,image_natural,0.6,0.4,0.2,0.6,0.0,0.0,0.0,-0.2,0.0,-0.4,0.2,0.6
AADB/datasetImages_originalSize/farm1_534_19478940233_79630b838c_b.jpg,image_natural,0.55,-0.2,0.4,0.2,0.2,0.0,0.0,1.0,0.0,-0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_304_19959699846_1fc2038eca_b.jpg,image_natural,0.562,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.2
AADB/datasetImages_originalSize/farm1_385_20189553921_fbaf5a4a58_b.jpg,image_natural,0.45,-0.2,0.4,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.4
AADB/datasetImages_originalSize/farm1_338_20099324792_c1a08a9724_b.jpg,image_natural,0.65,-0.2,0.6,1.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,-0.2
AADB/datasetImages_originalSize/farm1_278_20158053176_9ec8523335_b.jpg,image_natural,0.3,-0.2,0.0,-0.6,0.0,0.4,0.0,-1.0,0.0,0.0,0.0,0.0
AADB/datasetImages_originalSize/farm1_316_20129242836_dd0fa75910_b.jpg,image_natural,0.5,0.0,0.0,-0.2,0.2,0.4,0.0,-0.6,0.0,0.2,0.0,0.0
AADB/datasetImages_originalSize/farm1_451_20182384086_7ec3226343_b.jpg,image_natural,0.45,0.0,0.4,0.2,0.0,-0.4,-0.2,-0.2,0.2,0.0,0.2,-0.2
AADB/datasetImages_originalSize/farm1_316_20208638605_dba5ccb0d4_b.jpg,image_natural,0.5,0.0,0.6,-0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2
